Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
3771,8.860602152666793,0.0,1.0247258985675089E11,568886.620948517
3772,8.882849068162452,0.0,1.0785856867515688E11,598778.3398822235
3773,8.904003889327964,0.0,1.1324251274180185E11,628654.9463763054
3774,8.924180332500532,0.0,1.1862765977100777E11,658547.4649368013
3775,8.94345939999586,0.0,1.2401238269114941E11,688445.9422852793
3776,8.961917101539806,0.0,1.2939657282822702E11,718339.7694159871
3777,8.979619899595557,0.0,1.3478004329639362E11,748217.622209586
3778,8.996625489676337,0.0,1.4016229517164505E11,778073.7088647133
3779,9.012986878485668,0.0,1.4554343060452457E11,807914.2453208484
3780,9.028752141797751,0.0,1.5092385449662418E11,837747.8160329751
3781,9.04146278686667,0.0,1.554062738063092E11,867586.3594307391
3782,9.053812251301972,0.0,1.5988879356629074E11,897435.4270791586
3783,9.06581944550957,0.0,1.6437101354500616E11,927289.5370597217
3784,9.077502090265922,0.0,1.6885265385667114E11,957139.7123623622
3785,9.088875319435322,0.0,1.733329516620998E11,986977.760263286
3786,9.099955306470365,0.0,1.778120266498394E11,1016804.8919572623
3787,9.11075758706429,0.0,1.8229024327771503E11,1046625.8777657027
3788,9.121296226380817,0.0,1.8676783114589536E11,1076442.8279861175
3789,9.131583114905544,0.0,1.912445094006843E11,1106252.7331724288
3790,9.141630070012386,0.0,1.9572033107760916E11,1136057.4087727335
3791,9.15144860780567,0.0,2.0019558262985373E11,1165858.8526743094
3792,9.161048806563596,0.0,2.0467024047484937E11,1195655.2468927794
3793,9.170439558145345,0.0,2.0914402501273563E11,1225445.8067191024
3794,9.179629534999785,0.0,2.1361682158373907E11,1255228.4981784057
3795,9.188626840798804,0.0,2.1808849960855844E11,1285004.0892689235
3796,9.19743915864298,0.0,2.225589646442221E11,1314773.6206029847
3797,9.206074214548702,0.0,2.270283839751443E11,1344539.864058457
3798,9.214538600977397,0.0,2.3149656625888892E11,1374299.0428872139
3799,9.222838834410235,0.0,2.359634820129369E11,1404046.8391739402
3800,9.230980740196593,0.0,2.4042892302642575E11,1433779.3334365971
3801,9.238970491937694,0.0,2.448930565039847E11,1463500.1020998636
3802,9.246814255801977,0.0,2.4935624205152072E11,1493215.2328766107
3803,9.2545170365104,0.0,2.5381835989759106E11,1522923.7516195271
3804,9.26208305555832,0.0,2.5827897900358887E11,1552621.106997855
3805,9.269517780546503,0.0,2.6273854720233008E11,1582310.5836140953
3806,9.276826125357722,0.0,2.6719735030867004E11,1611996.4922210295
3807,9.284012640243018,0.0,2.7165560488007773E11,1641680.348505176
3808,9.29108112926286,0.0,2.7611319847026495E11,1671360.4823953372
3809,9.298035290201183,0.0,2.805700667477057E11,1701035.2021438412
3810,9.304878623155368,0.0,2.8502612992925446E11,1730703.6846993517
3811,9.311614518552727,0.0,2.894813430659754E11,1760364.9461067535
3812,9.318246514856144,0.0,2.9393586648596295E11,1790021.293253057
3813,9.324777739752914,0.0,2.9838969098989526E11,1819673.5079290895
3814,9.331211134700487,0.0,3.028427748198568E11,1849320.702721232
3815,9.338808405516893,0.0,3.0818712826717957E11,1878960.8666690218
3816,9.346273484591508,0.0,3.1353034719929596E11,1908593.717937039
3817,9.353610769443973,0.0,3.1887236025872437E11,1938219.0591118285
3818,9.360825427952769,0.0,3.242138346866571E11,1967842.75349431
3819,9.367918858775823,0.0,3.2955278154427234E11,1997447.0101147052
3820,9.374891173670006,0.0,3.348862406643034E11,2027001.387185639
3821,9.380612669950871,0.0,3.3932730420390265E11,2056550.3699025179
3822,9.386262104305182,0.0,3.437702163580672E11,2086119.2682046997
3823,9.391841699319075,0.0,3.4821529944348303E11,2115707.057515626
3824,9.397351357755838,0.0,3.5266106380619495E11,2145301.43126893
3825,9.399532994272366,0.0,3.5443708177005084E11,2174890.564364311
3826,8.790579627643556,0.0,8.721377996787863E10,419236.04568266915
3827,8.820831789131606,0.0,9.350553187211836E10,449193.64416653075
3828,8.845171272152822,0.0,9.889556475952242E10,479128.8705872432
3829,8.86821613108121,0.0,1.0428496492742648E11,509056.06461683183
3830,8.890104490662994,0.0,1.0967561624247887E11,538975.6089057478
3831,8.91093977876193,0.0,1.1506557035348854E11,568886.620948517
3832,8.93080675220461,0.0,1.2045154917189453E11,598778.3398822235
3833,8.949797496903532,0.0,1.258354932385395E11,628654.9463763054
3834,8.967996473434882,0.0,1.3122064026774542E11,658547.4649368013
3835,8.985462051842179,0.0,1.3660536318788707E11,688445.9422852793
3836,9.002250675909623,0.0,1.4198955332496463E11,718339.7694159871
3837,9.018412259449118,0.0,1.4737302379313126E11,748217.622209586
3838,9.033990466004077,0.0,1.527552756683827E11,778073.7088647133
3839,9.049026109312972,0.0,1.581364111012622E11,807914.2453208484
3840,9.06355668730886,0.0,1.6351683499336182E11,837747.8160329751
3841,9.075301555908183,0.0,1.6799925430304684E11,867586.3594307391
3842,9.086737399657906,0.0,1.7248177406302838E11,897435.4270791586
3843,9.097879088499226,0.0,1.769639940417438E11,927289.5370597217
3844,9.10874068815498,0.0,1.8144563435340878E11,957139.7123623622
3845,9.11933412056305,0.0,1.8592593215883743E11,986977.760263286
3846,9.12967250653756,0.0,1.9040500714657703E11,1016804.8919572623
3847,9.139768585490854,0.0,1.9488322377445267E11,1046625.8777657027
3848,9.149633912489538,0.0,1.99360811642633E11,1076442.8279861175
3849,9.159278171379242,0.0,2.0383748989742194E11,1106252.7331724288
3850,9.168711121217322,0.0,2.083133115743468E11,1136057.4087727335
3851,9.177942369951314,0.0,2.1278856312659137E11,1165858.8526743094
3852,9.186980291708746,0.0,2.17263220971587E11,1195655.2468927794
3853,9.195832246351603,0.0,2.2173700550947327E11,1225445.8067191024
3854,9.204505478273417,0.0,2.262098020804767E11,1255228.4981784057
3855,9.213006778357244,0.0,2.3068148010529608E11,1285004.0892689235
3856,9.221342615341321,0.0,2.3515194514095975E11,1314773.6206029847
3857,9.22951956758674,0.0,2.3962136447188193E11,1344539.864058457
3858,9.237543202809556,0.0,2.4408954675562656E11,1374299.0428872139
3859,9.24541907246206,0.0,2.4855646250967453E11,1404046.8391739402
3860,9.253152123205943,0.0,2.530219035231634E11,1433779.3334365971
3861,9.260747679118165,0.0,2.5748603700072235E11,1463500.1020998636
3862,9.268211101642672,0.0,2.6194922254825836E11,1493215.2328766107
3863,9.275546687287934,0.0,2.664113403943287E11,1522923.7516195271
3864,9.282758021139449,0.0,2.708719595003265E11,1552621.106997855
3865,9.289849908300305,0.0,2.7533152769906775E11,1582310.5836140953
3866,9.296826657823294,0.0,2.797903308054077E11,1611996.4922210295
3867,9.303692260456424,0.0,2.8424858537681537E11,1641680.348505176
3868,9.310450019818074,0.0,2.887061789670026E11,1671360.4823953372
3869,9.317103160829484,0.0,2.9316304724444336E11,1701035.2021438412
3870,9.323654740558622,0.0,2.976191104259921E11,1730703.6846993517
3871,9.330107730777254,0.0,3.020743235627131E11,1760364.9461067535
3872,9.336465263681813,0.0,3.065288469827006E11,1790021.293253057
3873,9.342730095164223,0.0,3.1098267148663293E11,1819673.5079290895
3874,9.348904818270903,0.0,3.154357553165945E11,1849320.702721232
3875,9.356201320488706,0.0,3.2078010876391724E11,1878960.8666690218
3876,9.363375747350398,0.0,3.261233276960336E11,1908593.717937039
3877,9.37043199806771,0.0,3.3146534075546204E11,1938219.0591118285
3878,9.37737473742289,0.0,3.368068151833948E11,1967842.75349431
3879,9.384205024125134,0.0,3.4214576204101E11,1997447.0101147052
3880,9.390922691072165,0.0,3.474792211610411E11,2027001.387185639
3881,9.396438145846126,0.0,3.519202847006403E11,2056550.3699025179
3882,9.401886685730393,0.0,3.563631968548049E11,2086119.2682046997
3883,9.407270328825446,0.0,3.608082799402207E11,2115707.057515626
3884,9.412588861006594,0.0,3.652540443029326E11,2145301.43126893
3885,9.414695462668451,0.0,3.670300622667885E11,2174890.564364311
3886,8.886586459282654,0.0,1.0879076934462886E11,479128.8705872432
3887,8.907585071407034,0.0,1.1418016951253293E11,509056.06461683183
3888,8.927619576340618,0.0,1.1957082082758531E11,538975.6089057478
3889,8.94676805430059,0.0,1.2496077493859499E11,568886.620948517
3890,8.965094543843806,0.0,1.3034675375700098E11,598778.3398822235
3891,8.982672386570531,0.0,1.3573069782364595E11,628654.9463763054
3892,8.999570066113408,0.0,1.411158448528519E11,658547.4649368013
3893,9.015833575696057,0.0,1.4650056777299353E11,688445.9422852793
3894,9.031508443770118,0.0,1.518847579100711E11,718339.7694159871
3895,9.046635228187007,0.0,1.5726822837823773E11,748217.622209586
3896,9.061249567418777,0.0,1.6265048025348917E11,778073.7088647133
3897,9.075385205095845,0.0,1.6803161568636868E11,807914.2453208484
3898,9.089073432798253,0.0,1.734120395784683E11,837747.8160329751
3899,9.100156595052962,0.0,1.7789445888815332E11,867586.3594307391
3900,9.110964178989237,0.0,1.8237697864813486E11,897435.4270791586
3901,9.121508632584879,0.0,1.8685919862685028E11,927289.5370597217
3902,9.131801812988826,0.0,1.9134083893851526E11,957139.7123623622
3903,9.141853695352845,0.0,1.958211367439439E11,986977.760263286
3904,9.151675525505299,0.0,2.003002117316835E11,1016804.8919572623
3905,9.161278312012616,0.0,2.0477842835955914E11,1046625.8777657027
3906,9.17067204910661,0.0,2.0925601622773947E11,1076442.8279861175
3907,9.17986504670179,0.0,2.137326944825284E11,1106252.7331724288
3908,9.188865771927762,0.0,2.1820851615945328E11,1136057.4087727335
3909,9.197682626849723,0.0,2.2268376771169785E11,1165858.8526743094
3910,9.206322906404015,0.0,2.2715842555669348E11,1195655.2468927794
3911,9.214792998063778,0.0,2.3163221009457974E11,1225445.8067191024
3912,9.223099234376814,0.0,2.361050066655832E11,1255228.4981784057
3913,9.231247564554081,0.0,2.4057668469040256E11,1285004.0892689235
3914,9.239243675330876,0.0,2.4504714972606622E11,1314773.6206029847
3915,9.24709340133711,0.0,2.495165690569884E11,1344539.864058457
3916,9.25480164606239,0.0,2.5398475134073303E11,1374299.0428872139
3917,9.262373332147233,0.0,2.58451667094781E11,1404046.8391739402
3918,9.269812832762847,0.0,2.6291710810826987E11,1433779.3334365971
3919,9.277124913534738,0.0,2.6738124158582883E11,1463500.1020998636
3920,9.284314404254568,0.0,2.7184442713336484E11,1493215.2328766107
3921,9.29138513444471,0.0,2.763065449794351E11,1522923.7516195271
3922,9.298340269774982,0.0,2.807671640854329E11,1552621.106997855
3923,9.305184173231462,0.0,2.8522673228417426E11,1582310.5836140953
3924,9.311920749825148,0.0,2.896855353905142E11,1611996.4922210295
3925,9.318553615844388,0.0,2.941437899619219E11,1641680.348505176
3926,9.3250857403827,0.0,2.9860138355210913E11,1671360.4823953372
3927,9.331520031276915,0.0,3.0305825182954987E11,1701035.2021438412
3928,9.337859247837523,0.0,3.0751431501109863E11,1730703.6846993517
3929,9.344106079663796,0.0,3.119695281478196E11,1760364.9461067535
3930,9.35026338381807,0.0,3.164240515678071E11,1790021.293253057
3931,9.356333664374437,0.0,3.2087787607173944E11,1819673.5079290895
3932,9.362319277986021,0.0,3.25330959901701E11,1849320.702721232
3933,9.369395649300609,0.0,3.3067531334902374E11,1878960.8666690218
3934,9.376357098320312,0.0,3.3601853228114014E11,1908593.717937039
3935,9.38320718387688,0.0,3.4136054534056854E11,1938219.0591118285
3936,9.389950224451916,0.0,3.467020197685013E11,1967842.75349431
3937,9.396587050168794,0.0,3.520409666261165E11,1997447.0101147052
3938,9.403117308637428,0.0,3.573744257461476E11,2027001.387185639
3939,9.40848098719956,0.0,3.618154892857468E11,2056550.3699025179
3940,9.413781421857935,0.0,3.662584014399114E11,2086119.2682046997
3941,9.419020488793018,0.0,3.707034845253272E11,2115707.057515626
3942,9.424197895989964,0.0,3.751492488880391E11,2145301.43126893
3943,9.426249063429461,0.0,3.76925266851895E11,2174890.564364311
3944,8.946794050536921,0.0,1.2496825514109624E11,538975.6089057478
3945,8.965132709997123,0.0,1.3035820925210591E11,568886.620948517
3946,8.982715548819282,0.0,1.357441880705119E11,598778.3398822235
3947,8.999607879454265,0.0,1.4112813213715686E11,628654.9463763054
3948,9.015871256385438,0.0,1.465132791663628E11,658547.4649368013
3949,9.031546312057072,0.0,1.5189800208650443E11,688445.9422852793
3950,9.04667378743765,0.0,1.57282192223582E11,718339.7694159871
3951,9.061290104244195,0.0,1.6266566269174863E11,748217.622209586
3952,9.07542732908992,0.0,1.6804791456700006E11,778073.7088647133
3953,9.089116031695466,0.0,1.7342904999987958E11,807914.2453208484
3954,9.102384697191372,0.0,1.788094738919792E11,837747.8160329751
3955,9.113137416914817,0.0,1.832918932016642E11,867586.3594307391
3956,9.12363056117182,0.0,1.8777441296164575E11,897435.4270791586
3957,9.133875468969476,0.0,1.9225663294036118E11,927289.5370597217
3958,9.143882981097594,0.0,1.9673827325202615E11,957139.7123623622
3959,9.153662175483388,0.0,2.012185710574548E11,986977.760263286
3960,9.163223426077927,0.0,2.056976460451944E11,1016804.8919572623
3961,9.172576932605821,0.0,2.1017586267307004E11,1046625.8777657027
3962,9.181731957908855,0.0,2.1465345054125037E11,1076442.8279861175
3963,9.190696167825722,0.0,2.191301287960393E11,1106252.7331724288
3964,9.19947742065209,0.0,2.2360595047296417E11,1136057.4087727335
3965,9.208083547649684,0.0,2.2808120202520874E11,1165858.8526743094
3966,9.21652133237923,0.0,2.3255585987020438E11,1195655.2468927794
3967,9.224796700981953,0.0,2.3702964440809064E11,1225445.8067191024
3968,9.232915551714068,0.0,2.415024409790941E11,1255228.4981784057
3969,9.240883431893149,0.0,2.4597411900391345E11,1285004.0892689235
3970,9.248705653806002,0.0,2.5044458403957712E11,1314773.6206029847
3971,9.256387694469147,0.0,2.549140033704993E11,1344539.864058457
3972,9.263934138031539,0.0,2.5938218565424393E11,1374299.0428872139
3973,9.27134960377538,0.0,2.638491014082919E11,1404046.8391739402
3974,9.278638187954481,0.0,2.6831454242178076E11,1433779.3334365971
3975,9.285804385231463,0.0,2.7277867589933972E11,1463500.1020998636
3976,9.292852766585872,0.0,2.772418614468757E11,1493215.2328766107
3977,9.299786934567395,0.0,2.81703979292946E11,1522923.7516195271
3978,9.306609851117543,0.0,2.861645983989438E11,1552621.106997855
3979,9.313325662600453,0.0,2.906241665976851E11,1582310.5836140953
3980,9.319938075954672,0.0,2.950829697040251E11,1611996.4922210295
3981,9.326450523689084,0.0,2.9954122427543274E11,1641680.348505176
3982,9.33286581088588,0.0,3.0399881786562E11,1671360.4823953372
3983,9.339186689602254,0.0,3.084556861430607E11,1701035.2021438412
3984,9.345415772652279,0.0,3.129117493246095E11,1730703.6846993517
3985,9.351555610551014,0.0,3.1736696246133044E11,1760364.9461067535
3986,9.357608924308895,0.0,3.21821485881318E11,1790021.293253057
3987,9.363578093484715,0.0,3.262753103852503E11,1819673.5079290895
3988,9.369465357714656,0.0,3.3072839421521185E11,1849320.702721232
3989,9.376427164442582,0.0,3.360727476625346E11,1878960.8666690218
3990,9.383277687527057,0.0,3.41415966594651E11,1908593.717937039
3991,9.390020316577258,0.0,3.467579796540794E11,1938219.0591118285
3992,9.396659197003379,0.0,3.5209945408201215E11,1967842.75349431
3993,9.403195046589838,0.0,3.574384009396274E11,1997447.0101147052
3994,9.409627422699575,0.0,3.6277186005965845E11,2027001.387185639
3995,9.4149117822866,0.0,3.672129235992577E11,2056550.3699025179
3996,9.420134775742348,0.0,3.7165583575342224E11,2086119.2682046997
3997,9.425298207945819,0.0,3.761009188388381E11,2115707.057515626
3998,9.430401748885842,0.0,3.8054668320155E11,2145301.43126893
3999,9.43242389148298,0.0,3.823227011654059E11,2174890.564364311
4000,7.104431283292015,0.0,1.7965317401517577E9,59884.38970008599
4001,7.280519340824114,0.0,2.694778957240938E9,89825.96101482524
4002,7.40542146342859,0.0,3.592736851156198E9,119757.8918080301
4003,7.502351074597527,0.0,4.491124840019057E9,149704.1554180807
4004,7.706650569376206,0.0,7.188774302798814E9,119757.8918080301
4005,7.803561055690426,0.0,8.98597989664975E9,149704.1554180807
4006,7.882738622933379,0.0,1.07830867160712E10,179645.50212835305
4007,7.949724590997631,0.0,1.2581404926970446E10,209602.02274411073
4008,8.00778345258531,0.0,1.438096622037137E10,239589.76557270277
4009,8.058974828622969,0.0,1.6180036575137136E10,269573.6836819516
4010,8.104734435016425,0.0,1.797790810480187E10,299540.37758696004
4011,8.058989533341027,0.0,1.6180584422687311E10,179645.50212835305
4012,8.125969549580917,0.0,1.8878796030291393E10,209602.02274411073
4013,8.184012051969079,0.0,2.1578281832761757E10,239589.76557270277
4014,8.235184645499348,0.0,2.4276692166333244E10,269573.6836819516
4015,8.28092982427096,0.0,2.697334088323315E10,299540.37758696004
4016,8.322293036807006,0.0,2.96686646277998E10,329489.0741044893
4017,8.36005893862293,0.0,3.2364130456054848E10,359440.463770991
4018,8.39482234564743,0.0,3.506124945413611E10,389410.4943675687
4019,8.427011112399997,0.0,3.775862676574687E10,419382.28895805747
4020,8.456963174502572,0.0,4.045463494192166E10,449341.3707198989
4021,8.309027352960312,0.0,2.8776124302224346E10,239589.76557270277
4022,8.360190209913428,0.0,3.237391443491768E10,269573.6836819516
4023,8.405930671425516,0.0,3.596960981659521E10,299540.37758696004
4024,8.447291783094073,0.0,3.9563698568537926E10,329489.0741044893
4025,8.485054371402423,0.0,4.315782151177448E10,359440.463770991
4026,8.519813075891543,0.0,4.675394457116788E10,389410.4943675687
4027,8.551997058145398,0.0,5.035032470143381E10,419382.28895805747
4028,8.581946468414333,0.0,5.394506479753465E10,449341.3707198989
4029,8.60995164210234,0.0,5.7538286430862144E10,479283.4927899583
4030,8.63625632783574,0.0,6.1131019510678604E10,509216.29924580606
